"dataset","esn","unit","flight_cycle","datetime","operator","depart_icao","destination_icao","hpc_eff_mod","hpc_flow_mod","tra","t2","t24","t30","t50","p2","p15","p30","nf","nc","epr","ps30","phi","nrf","nrc","bpr","farb","htbleed","nf_dmd","pcnfr_dmd","w31","w32"
test_FD001,999134,34,12,2018-01-02 08:24:09,AIC,VOHS,VIDP,0.0012,-0.0004,100,518.67,182.36,1588.38,1391.44,14.62,21.61,554.72,2387.96,9055.08,1.3,47.11,522.27,2387.98,8144.81,8.3672,0.03,391,2388,100,38.99,23.4348
test_FD001,999134,34,13,2018-01-02 19:55:27,AIC,VIDP,VABB,0.0027,0.0001,100,518.67,182.47,1580.63,1392.88,14.62,21.61,554.74,2388.03,9062.35,1.3,47.06,522.56,2388,8145.28,8.3972,0.03,391,2388,100,39.05,23.3536
test_FD001,999134,34,14,2018-01-02 23:31:12,AIC,VABB,VIDP,0.0007,0,100,518.67,182.69,1585.22,1387.15,14.62,21.61,555.46,2387.98,9065.35,1.3,47.14,522.44,2387.96,8150.05,8.3864,0.03,391,2388,100,39.01,23.4348
test_FD001,999134,34,15,2018-01-03 02:26:46,AIC,VIDP,VABB,-0.0005,0.0002,100,518.67,181.95,1585.83,1399.45,14.62,21.61,554.08,2387.97,9068.32,1.3,47.07,523.04,2387.97,8145.67,8.4198,0.03,391,2388,100,39.02,23.4723
test_FD001,999134,34,16,2018-01-03 06:57:37,AIC,VABB,VOCI,0.0016,-0.0001,100,518.67,181.86,1587.84,1402.14,14.62,21.61,554.68,2388.03,9060.07,1.3,47.15,522.34,2387.95,8140.71,8.3635,0.03,392,2388,100,39.11,23.3443
test_FD001,999134,34,17,2018-01-03 09:27:42,AIC,VOCI,VABB,0.001,0.0005,100,518.67,182.48,1585.88,1398.01,14.62,21.61,554.3,2387.98,9071.4,1.3,47.1,522.63,2388.01,8144.75,8.3861,0.03,392,2388,100,38.98,23.3759
test_FD001,999134,34,18,2018-01-04 00:43:26,AIC,VABB,VICG,0.0016,0.0001,100,518.67,182.7,1584.08,1394.23,14.62,21.61,555.38,2388.03,9065.2,1.3,47.41,522.53,2388.03,8143.84,8.4064,0.03,392,2388,100,39.15,23.4562
test_FD001,999134,34,19,2018-01-04 03:56:50,AIC,VICG,VABB,0.0049,0,100,518.67,182.58,1584.44,1388.36,14.62,21.61,554.25,2387.98,9057.91,1.3,47,521.97,2387.89,8143.77,8.4145,0.03,392,2388,100,39.04,23.4024
test_FD001,999134,34,20,2018-01-04 23:47:22,AIC,VABB,VICG,0.0008,-0.0003,100,518.67,182.28,1589.01,1406.55,14.62,21.61,554.6,2387.98,9070.25,1.3,47.43,522.58,2387.95,8145.14,8.3996,0.03,392,2388,100,39.01,23.4278
test_FD001,999134,34,21,2018-01-05 02:32:00,AIC,VICG,VABB,0.0022,0.0005,100,518.67,182.08,1581.61,1392.92,14.62,21.61,554.41,2387.99,9066.66,1.3,47.18,522.5,2388.02,8145.95,8.4201,0.03,391,2388,100,39.16,23.3624
test_FD001,999134,34,22,2018-01-05 03:32:27,AIC,VICG,VABB,0,0,100,518.67,181.81,1588.27,1397,14.62,21.61,554.99,2387.94,9073.44,1.3,47.14,522.39,2387.99,8147.78,8.3824,0.03,391,2388,100,39.08,23.4324
test_FD001,999134,34,23,2018-01-05 19:45:24,AIC,VABB,VIDP,-0.0029,0.0005,100,518.67,182.43,1586.2,1396.05,14.62,21.61,554,2388.02,9064.02,1.3,47.23,523,2387.92,8145.98,8.3976,0.03,392,2388,100,39.01,23.4695
test_FD001,999134,34,24,2018-01-05 22:01:00,AIC,VABB,VIDP,-0.0007,0.0002,100,518.67,182.19,1589.65,1398.5,14.62,21.61,555.02,2387.99,9056.25,1.3,47.12,522.46,2387.94,8145.23,8.3761,0.03,392,2388,100,39.06,23.3341
test_FD001,999134,34,25,2018-01-05 23:01:00,AIC,VABB,VIDP,-0.0004,0.0002,100,518.67,182.43,1583.9,1401.66,14.62,21.61,554.68,2387.95,9064.61,1.3,47.12,522.54,2387.91,8147.86,8.3628,0.03,392,2388,100,39.07,23.4163
test_FD001,999134,34,26,2018-01-06 01:13:00,AIC,VIDP,VABB,-0.0011,0.0004,100,518.67,182.92,1586.31,1387.99,14.62,21.6,554.98,2387.97,9059.68,1.3,47.09,522.49,2387.94,8143.4,8.3868,0.03,392,2388,100,39.29,23.4472
test_FD001,999134,34,27,2018-01-06 02:12:33,AIC,VIDP,VABB,-0.002,0.0004,100,518.67,181.94,1577.04,1398.76,14.62,21.61,554.63,2388.03,9068.84,1.3,47.15,522.24,2388.03,8149.28,8.418,0.03,391,2388,100,39.1,23.4292
test_FD001,999154,54,1,2018-01-01 00:21:15,AIC,VIDP,VOHS,-0.0004,0.0003,100,518.67,182.36,1585.17,1396.49,14.62,21.61,555.03,2387.98,9055.12,1.3,47.2,522.61,2388.02,8137.36,8.4264,0.03,392,2388,100,38.92,23.4404
test_FD001,999154,54,2,2018-01-01 03:04:43,AIC,VOHS,VIDP,-0.0023,-0.0002,100,518.67,182.28,1588.3,1394.65,14.62,21.61,554.9,2387.98,9058.15,1.3,47.08,522.09,2388.02,8134.59,8.3552,0.03,392,2388,100,39.08,23.3722
test_FD001,999154,54,3,2018-01-01 07:25:16,AIC,VIDP,VOHS,0.0008,0.0004,100,518.67,182.26,1583.81,1395.96,14.62,21.61,554.04,2388.01,9057.89,1.3,46.96,522.69,2388.02,8138.93,8.3943,0.03,393,2388,100,38.97,23.4086
test_FD001,999154,54,4,2018-01-01 09:58:41,AIC,VOHS,VOVZ,-0.002,0,100,518.67,182.36,1587.43,1389.98,14.62,21.6,555.1,2387.91,9052.18,1.3,47.19,523.17,2387.98,8133.55,8.3708,0.03,391,2388,100,39.26,23.3482
test_FD001,999154,54,5,2018-01-01 11:03:01,AIC,VOBZ,VOHS,-0.0016,0.0002,100,518.67,182.12,1590.47,1395.87,14.62,21.61,554.46,2388.02,9057.84,1.3,47.13,523,2387.99,8138.47,8.3943,0.03,391,2388,100,38.89,23.4871
test_FD001,999154,54,6,2018-01-01 13:09:09,AIC,VOHS,VIDP,0.0004,-0.0005,100,518.67,182.49,1587.62,1392.08,14.62,21.61,554.73,2388.01,9051.22,1.3,47.09,522.63,2387.98,8139.18,8.3954,0.03,392,2388,100,39.06,23.4257
train_FD001,999006,6,7,2018-01-28 23:12:09,AIC,VABP,VIDP,0.001,-0.0001,100,518.67,182.95,1593.8,1410.365,14.62,21.61,553.6,2388.12,9038.34,1.3,47.49,521.44,2388.15,8116.16,8.4378,0.03,394,2388,100,38.74,23.3015
train_FD001,999006,6,8,2018-01-29 08:02:38,AIC,WSSS,VIDP,-0.0037,0.0004,100,518.67,182.86,1589.29,1410.585,14.62,21.61,553.4,2388.16,9039.3,1.3,47.49,521.11,2388.1,8120.19,8.4589,0.03,393,2388,100,38.93,23.2232
train_FD001,999006,6,9,2018-01-29 21:57:00,AIC,VOBL,VIDP,0.0032,-0.0001,100,518.67,182.73,1592.85,1409.82,14.62,21.61,553.45,2388.13,9036.78,1.3,47.53,521.1,2388.11,8117.74,8.4325,0.03,394,2388,100,38.96,23.3324
train_FD001,999006,6,10,2018-01-30 05:43:00,AIC,VIDP,VOBL,-0.0052,-0.0004,100,518.67,183.16,1585.97,1412.1950000000002,14.62,21.61,553,2388.16,9040.97,1.3,47.61,521.14,2388.14,8124.15,8.4269,0.03,393,2388,100,38.9,23.1848
train_FD001,999006,6,11,2018-01-30 09:22:00,AIC,VOBL,VIDP,0.0014,0.0005,100,518.67,183.32,1588.01,1410.08,14.62,21.61,552.76,2388.11,9037.86,1.3,47.58,521.25,2388.11,8123.31,8.4444,0.03,393,2388,100,38.78,23.2489
train_FD001,999006,6,12,2018-01-30 18:41:00,AIC,VIDP,VABB,-0.0026,-0.0002,100,518.67,183.08,1590.14,1406.9,14.62,21.61,552.75,2388.15,9040.18,1.3,47.47,521.5,2388.15,8122.11,8.4205,0.03,392,2388,100,38.71,23.2712
train_FD001,999006,6,13,2018-01-30 21:57:00,AIC,VABB,VIDP,0,0.0002,100,518.67,183.57,1595.27,1411.98,14.62,21.61,553.3,2388.12,9040.45,1.3,47.87,521.17,2388.12,8118.39,8.4707,0.03,394,2388,100,38.89,23.2791
train_FD001,999006,6,14,2018-01-31 01:06:00,AIC,VIDP,VABB,-0.0007,-0.0001,100,518.67,182.92,1593.19,1404.16,14.62,21.61,553.03,2388.1,9040.55,1.3,47.37,520.97,2388.15,8120.01,8.431,0.03,393,2388,100,38.82,23.2902
train_FD001,999006,6,15,2018-01-31 05:08:00,AIC,VABB,VOCI,0.0015,-0.0005,100,518.67,182.88,1597.51,1411.325,14.62,21.61,553.6,2388.13,9041.28,1.3,47.49,521.93,2388.2,8119.94,8.4408,0.03,394,2388,100,38.91,23.4008
train_FD001,999006,6,16,2018-01-31 08:12:00,AIC,VOCI,VABB,0.0006,-0.0004,100,518.67,183.52,1589.76,1407.19,14.62,21.61,553.58,2388.12,9038.75,1.3,47.52,520.57,2388.14,8125.42,8.4561,0.03,393,2388,100,38.8,23.3289
train_FD001,999006,6,17,2018-01-31 18:01:00,AIC,VABB,VOBL,-0.0017,-0.0004,100,518.67,182.89,1591.75,1410.7350000000001,14.62,21.61,553.4,2388.12,9038.59,1.3,47.68,521.23,2388.14,8121.92,8.4261,0.03,392,2388,100,38.77,23.2611
train_FD001,999006,6,18,2018-01-31 20:33:00,AIC,VOBL,VABB,0.0038,0.0003,100,518.67,183.03,1594.43,1408.8,14.62,21.61,553.41,2388.2,9040.03,1.3,47.47,521.27,2388.1,8122.76,8.4617,0.03,394,2388,100,38.74,23.2412
train_FD001,999006,6,19,2018-01-31 21:55:00,AIC,VABB,VOML,-0.0005,0.0005,100,518.67,183.2,1588.19,1411.27,14.62,21.61,553.11,2388.15,9040.94,1.3,47.45,521.5,2388.17,8119.46,8.4238,0.03,394,2388,100,38.91,23.314
train_FD001,999006,6,20,2018-02-01 02:00:00,AIC,VOML,VABB,0.002,-0.0002,100,518.67,182.99,1587.59,1411.565,14.62,21.61,553.19,2388.16,9040.5,1.3,47.61,521.15,2388.08,8123.1,8.4473,0.03,392,2388,100,38.79,23.2079
train_FD001,999006,6,21,2018-02-01 04:47:00,AIC,VABB,VIDP,-0.0037,0.0001,100,518.67,182.81,1592.19,1406.96,14.62,21.61,553.28,2388.17,9039.42,1.3,47.68,521.25,2388.16,8125.43,8.445,0.03,393,2388,100,38.9,23.2988
train_FD001,999006,6,22,2018-02-01 07:46:00,AIC,VIDP,VABB,0.0022,-0.0003,100,518.67,183.39,1599.27,1409.21,14.62,21.61,553.1,2388.18,9038.52,1.3,47.5,521.09,2388.17,8122.54,8.4269,0.03,395,2388,100,38.77,23.2539
train_FD001,999006,6,23,2018-02-01 17:29:00,AIC,VABB,VICG,-0.0019,-0.0002,100,518.67,183.22,1594.41,1411.1799999999998,14.62,21.61,553.41,2388.15,9038.86,1.3,47.59,521.14,2388.21,8118.76,8.4253,0.03,392,2388,100,38.64,23.2522
train_FD001,999006,6,24,2018-02-01 20:37:00,AIC,VICG,VAPO,0.0002,0.0003,100,518.67,183.25,1586.94,1412.9,14.62,21.61,553.13,2388.14,9042.84,1.3,47.42,521.11,2388.13,8125.71,8.466,0.03,392,2388,100,38.79,23.2914
train_FD001,999006,6,25,2018-02-02 00:20:00,AIC,VAPO,VICG,-0.0005,0.0003,100,518.67,183.4,1590.53,1410.1,14.62,21.61,552.74,2388.15,9042.42,1.3,47.7,521.03,2388.1,8123.17,8.4582,0.03,392,2388,100,38.64,23.1547
train_FD001,999006,6,26,2018-02-02 03:42:00,AIC,VICG,VABB,0.0021,0.0004,100,518.67,182.86,1588.12,1409.58,14.62,21.61,552.94,2388.1,9037.56,1.3,47.65,521.41,2388.13,8125.89,8.4368,0.03,393,2388,100,38.96,23.2868
train_FD001,999006,6,27,2018-02-02 08:54:00,AIC,VABB,VOHS,-0.0003,-0.0002,100,518.67,183.02,1583.72,1410.25,14.62,21.61,552.67,2388.23,9043.39,1.3,47.66,520.65,2388.19,8128.37,8.4528,0.03,391,2388,100,38.98,23.1768
train_FD001,999035,35,1,2018-01-05 08:07:56,AIC,VOHS,VIDP,-0.0001,-0.0001,100,518.67,183.35,1586.54,1399.08,14.62,21.61,554.2,2388.08,9063.19,1.3,47.32,522.1,2388.04,8136.61,8.4336,0.03,393,2388,100,38.85,23.2809
train_FD001,999035,35,2,2018-01-06 00:55:00,AIC,VIDP,VOHS,-0.0007,-0.0003,100,518.67,183.17,1580.38,1402.64,14.62,21.61,554.09,2388.05,9059.42,1.3,47.37,521.27,2388.02,8136.55,8.4223,0.03,392,2388,100,38.91,23.4519
train_FD001,999035,35,3,2018-01-06 02:50:58,AIC,VIDP,VOHS,0.0025,0.0003,100,518.67,183.34,1588.44,1404.87,14.62,21.61,554.33,2388.09,9055.71,1.3,47.34,521.42,2388.03,8141.81,8.4358,0.03,393,2388,100,38.83,23.3231
train_FD001,999035,35,4,2018-01-06 05:32:53,AIC,VOHS,VOBZ,0.0023,-0.0005,100,518.67,182.68,1586.64,1405.61,14.62,21.61,554.01,2388.1,9048.11,1.3,47.48,521.47,2388.05,8144.91,8.4392,0.03,392,2388,100,38.82,23.3867
train_FD001,999035,35,5,2018-01-06 06:48:53,AIC,VOBZ,VOHS,-0.0011,0.0002,100,518.67,182.93,1586.51,1396.77,14.62,21.61,554.15,2388.03,9048.18,1.3,47.43,521.74,2388.07,8137.09,8.4152,0.03,392,2388,100,38.93,23.3005
train_FD001,999035,35,6,2018-01-06 08:09:02,AIC,VOHS,VIDP,0.0004,-0.0004,100,518.67,182.85,1590.76,1402.33,14.62,21.61,554.6,2388.08,9053.65,1.3,47.5,521.89,2388.08,8137.81,8.4084,0.03,394,2388,100,38.94,23.3222
train_FD001,999035,35,7,2018-01-06 19:47:44,AIC,VIDP,VABB,-0.0018,0.0004,100,518.67,183.02,1596.28,1400.43,14.62,21.61,553.44,2388.03,9056.28,1.3,47.37,521.84,2388.1,8131.79,8.4338,0.03,393,2388,100,38.92,23.2817
train_FD001,999035,35,8,2018-01-06 21:58:00,AIC,VABB,VIDP,-0.0011,0,100,518.67,182.66,1586.07,1408.38,14.62,21.61,553.96,2388.1,9060.98,1.3,47.35,521.85,2388.04,8135.25,8.4258,0.03,391,2388,100,38.69,23.3466
train_FD001,999035,35,9,2018-01-06 22:58:28,AIC,VABB,VIDP,0.0015,0.0002,100,518.67,182.61,1590.47,1405.59,14.62,21.61,554.27,2388.07,9055.94,1.3,47.36,522.02,2388.06,8137.13,8.4215,0.03,391,2388,100,39.01,23.3414
test_FD001,999154,54,7,2018-01-02 06:53:08,AIC,VIDP,VOBL,-0.0026,0,100,518.67,182.65,1582.28,1390.74,14.62,21.61,554.24,2388.03,9048.4,1.3,47.16,522.45,2387.98,8136.16,8.4035,0.03,392,2388,100,38.91,23.3825
test_FD001,999154,54,8,2018-01-02 21:12:41,AIC,VOBL,VOHS,0.0005,0,100,518.67,182.04,1574.99,1396.17,14.62,21.61,554.69,2388.01,9056.76,1.3,46.92,522.67,2388,8137.72,8.3864,0.03,393,2388,100,39.07,23.4822
test_FD001,999154,54,9,2018-01-02 22:48:11,AIC,VOHS,VIDP,0.0036,-0.0003,100,518.67,182.74,1583.23,1402.84,14.62,21.61,555.45,2388.02,9057.39,1.3,47.22,522.03,2387.98,8134.97,8.4083,0.03,392,2388,100,39.18,23.4323
test_FD001,999154,54,10,2018-01-03 02:10:10,AIC,VIDP,VOHS,-0.0016,0.0002,100,518.67,182.17,1586.39,1387.83,14.62,21.61,554.63,2387.96,9044.91,1.3,47.1,522.55,2388,8138.48,8.3789,0.03,391,2388,100,39.12,23.4637
test_FD001,999154,54,11,2018-01-03 04:40:23,AIC,VOHS,VOBZ,0.0008,-0.0001,100,518.67,182.11,1581.88,1389.43,14.62,21.6,555,2388.01,9053.73,1.3,47.17,523.44,2387.96,8136.49,8.3643,0.03,391,2388,100,38.99,23.4346
test_FD001,999154,54,12,2018-01-03 06:01:20,AIC,VOBZ,VOHS,-0.0013,0.0004,100,518.67,182,1580.42,1394,14.62,21.61,554.09,2388.05,9058.17,1.3,47.2,522.56,2388.06,8134.98,8.3751,0.03,389,2388,100,38.94,23.4419
test_FD001,999154,54,13,2018-01-03 07:42:20,AIC,VOHS,VIDP,-0.0015,0.0004,100,518.67,182.39,1581.44,1390.36,14.62,21.61,555.65,2388.02,9051.09,1.3,47.18,522.88,2388,8143.14,8.4093,0.03,391,2388,100,39.09,23.4167
test_FD001,999154,54,14,2018-01-03 18:20:18,AIC,VIDP,VOTV,0.0002,-0.0004,100,518.67,182.59,1587.14,1394.46,14.62,21.61,554.55,2387.95,9058.76,1.3,47.27,522.95,2387.96,8144.18,8.434,0.03,390,2388,100,38.97,23.3229
test_FD001,999154,54,15,2018-01-03 22:11:37,AIC,VOTV,VRMM,-0.0029,-0.0001,100,518.67,181.48,1585.74,1393.67,14.62,21.61,555.11,2388.03,9054.29,1.3,47.14,522.42,2387.99,8139.32,8.3987,0.03,389,2388,100,39.16,23.4685
test_FD001,999154,54,16,2018-01-04 00:43:38,AIC,VRMM,VOBL,-0.0042,-0.0002,100,518.67,182.51,1583.38,1400.84,14.62,21.61,554.93,2387.99,9050.13,1.3,46.87,522.9,2387.95,8141.46,8.3783,0.03,390,2388,100,38.97,23.3684
test_FD001,999154,54,17,2018-01-04 03:20:53,AIC,VOBL,VRMM,0.0002,0,100,518.67,182.71,1577.48,1397.44,14.62,21.61,554.57,2388,9051.33,1.3,47.19,522.45,2387.99,8133.38,8.4006,0.03,391,2388,100,39.15,23.442
test_FD001,999154,54,18,2018-01-04 06:03:17,AIC,VRMM,VOTV,0.001,0.0001,100,518.67,182.46,1582.37,1391.32,14.62,21.61,555.16,2387.96,9052.5,1.3,46.99,522.64,2388.01,8133.89,8.4208,0.03,393,2388,100,39.08,23.4307
test_FD001,999154,54,19,2018-01-04 07:49:37,AIC,VOTV,VIDP,-0.0028,-0.0004,100,518.67,182.08,1583.83,1401.65,14.62,21.61,555.26,2388.02,9051.74,1.3,47.19,522.11,2388.02,8138.98,8.4004,0.03,392,2388,100,39.05,23.3863
test_FD001,999154,54,20,2018-01-04 18:09:45,AIC,VIDP,VOTV,0.0001,-0.0003,100,518.67,181.96,1573.63,1390.95,14.62,21.61,554.07,2388,9054.22,1.3,47.22,522.84,2387.99,8139.81,8.3862,0.03,391,2388,100,38.91,23.4716
test_FD001,999154,54,21,2018-01-04 21:49:55,AIC,VOTV,VRMM,0.0018,0.0001,100,518.67,182.35,1586.79,1392.02,14.62,21.6,555.28,2388.04,9057.08,1.3,47.14,522.9,2387.99,8130.57,8.3969,0.03,393,2388,100,39.05,23.4844
test_FD001,999154,54,22,2018-01-05 00:08:03,AIC,VRMM,VOBL,0.0061,0.0003,100,518.67,181.99,1583.49,1400.42,14.62,21.61,554.47,2387.97,9056.02,1.3,47.29,522.58,2388.06,8137.94,8.406,0.03,391,2388,100,39.05,23.5635
test_FD001,999154,54,23,2018-01-05 03:01:38,AIC,VOBL,VRMM,-0.0026,0,100,518.67,183.3,1577.79,1392.14,14.62,21.61,555.36,2387.96,9056.54,1.3,47.21,522.78,2388.04,8138.46,8.3822,0.03,391,2388,100,39.17,23.3763
test_FD001,999154,54,24,2018-01-05 05:40:08,AIC,VRMM,VOTV,-0.0007,0.0003,100,518.67,182.11,1580.96,1395.35,14.62,21.61,554.93,2387.98,9053.96,1.3,47.3,522.81,2387.94,8139.83,8.3937,0.03,390,2388,100,38.96,23.4607
test_FD001,999154,54,25,2018-01-05 06:44:00,AIC,VOTV,VIDP,-0.0005,-0.0003,100,518.67,182.07,1585.42,1395.67,14.62,21.6,554.78,2388.03,9055.97,1.3,47.22,523.42,2388.04,8139.18,8.3994,0.03,392,2388,100,39.01,23.4615
test_FD001,999154,54,26,2018-01-05 07:44:00,AIC,VOTV,VIDP,0.0016,0.0003,100,518.67,181.88,1576.1,1400.96,14.62,21.61,554.74,2387.96,9053.24,1.3,47.11,522.65,2388.01,8136.3,8.3682,0.03,391,2388,100,39.26,23.4433
test_FD001,999154,54,27,2018-01-05 19:46:00,AIC,VIDP,VABB,-0.0024,-0.0003,100,518.67,182.11,1581.22,1396.55,14.62,21.6,554.38,2388.06,9057.29,1.3,47.08,522.52,2388.04,8136.03,8.3903,0.03,391,2388,100,39.1,23.4962
test_FD001,999157,57,1,2018-02-01 07:46:36,AIC,LFBO,LFBO,0.001,-0.0004,100,518.67,183.08,1580.43,1404.95,14.62,21.61,553.8,2388.1,9047.11,1.3,47.42,522.1,2388.09,8132.19,8.4592,0.03,393,2388,100,38.82,23.3856
test_FD001,999157,57,2,2018-02-01 12:23:12,AIC,LFBO,VIDP,0.0005,0.0005,100,518.67,182.97,1586.22,1403.22,14.62,21.61,553.31,2388.03,9054.89,1.3,47.52,521.73,2388.09,8129.11,8.401,0.03,395,2388,100,38.96,23.3096
test_FD001,999157,57,3,2018-02-07 18:46:00,AIC,VIDP,VABB,0.0003,0.0005,100,518.67,182.54,1579.2,1405.96,14.62,21.61,553.78,2388.1,9044.81,1.3,47.46,521.22,2388.09,8126.32,8.4108,0.03,391,2388,100,38.94,23.327
test_FD001,999157,57,4,2018-02-07 21:58:00,AIC,VABB,VIDP,0.0029,0.0002,100,518.67,182.68,1587.64,1407.08,14.62,21.61,553.59,2388.08,9044.47,1.3,47.5,521.42,2388.07,8129.67,8.4371,0.03,392,2388,100,38.77,23.3936
test_FD001,999157,57,5,2018-02-08 01:14:00,AIC,VIDP,VABB,0.0007,0.0002,100,518.67,182.45,1581.67,1405.28,14.62,21.61,554.22,2388.04,9054.41,1.3,47.6,521.77,2388.14,8128.11,8.4645,0.03,393,2388,100,38.98,23.4179
test_FD001,999157,57,6,2018-02-08 05:23:00,AIC,VABB,VOCI,-0.0007,0.0001,100,518.67,182.37,1587.31,1405.66,14.62,21.61,553.15,2388.09,9038.63,1.3,47.54,521.37,2388.1,8127.44,8.4359,0.03,392,2388,100,38.77,23.3627
test_FD001,999157,57,7,2018-02-08 08:16:00,AIC,VOCI,VABB,-0.0034,-0.0002,100,518.67,182.7,1586.6,1406.88,14.62,21.61,553.97,2388.12,9046.91,1.3,47.25,521.2,2388.03,8124.75,8.3827,0.03,391,2388,100,39.08,23.3237
test_FD001,999157,57,8,2018-02-08 18:54:00,AIC,VABB,VIDP,0.0001,-0.0004,100,518.67,183.26,1596.11,1403.29,14.62,21.61,553.32,2388.09,9049.07,1.3,47.48,521.87,2388.06,8126.34,8.407,0.03,393,2388,100,38.77,23.2517
test_FD001,999157,57,9,2018-02-08 21:41:00,AIC,VIDP,VABB,0.0007,-0.0002,100,518.67,182.79,1584.86,1405.86,14.62,21.61,554.16,2388.02,9053.48,1.3,47.6,521.43,2388.11,8128.59,8.4089,0.03,392,2388,100,38.75,23.3214
train_FD001,999035,35,10,2018-01-07 04:06:00,AIC,VIDP,VAPO,0.0014,0.0004,100,518.67,182.91,1586.61,1402.57,14.62,21.61,554.44,2388.03,9052.82,1.3,47.25,521.61,2388.09,8136.89,8.4218,0.03,392,2388,100,38.87,23.2547
train_FD001,999035,35,11,2018-01-07 05:05:53,AIC,VIDP,VAPO,-0.0025,-0.0001,100,518.67,183.19,1580.39,1405.98,14.62,21.61,554.16,2388.07,9057.05,1.3,47.38,521.6,2388.04,8137.64,8.4057,0.03,392,2388,100,38.89,23.3219
train_FD001,999035,35,12,2018-01-07 07:43:23,AIC,VAPO,VIDP,0.002,0.0001,100,518.67,182.92,1591.21,1402.95,14.62,21.61,554.39,2388.04,9059.27,1.3,47.37,521.57,2388.09,8139.28,8.4173,0.03,393,2388,100,39.15,23.3206
train_FD001,999035,35,13,2018-01-07 10:41:00,AIC,VIDP,VTBS,-0.0019,0,100,518.67,182.26,1592.56,1396.15,14.62,21.61,554.3,2388.05,9059.56,1.3,47.21,521.7,2388.08,8138.43,8.4235,0.03,393,2388,100,39.06,23.3351
train_FD001,999035,35,14,2018-01-07 11:41:33,AIC,VIDP,VTBS,-0.0013,-0.0005,100,518.67,183.06,1581.18,1401.27,14.62,21.61,553.99,2388.02,9059.07,1.3,47.33,521.5,2388.12,8143.93,8.4327,0.03,392,2388,100,39.06,23.3584
train_FD001,999035,35,15,2018-01-07 17:30:00,AIC,VTBS,VICG,-0.0007,-0.0001,100,518.67,181.95,1592.06,1399.35,14.62,21.61,554.6,2388.07,9056.05,1.3,47.37,521.64,2388.04,8139.45,8.4182,0.03,395,2388,100,39.12,23.3576
train_FD001,999035,35,16,2018-01-07 18:24:34,AIC,VTBS,VICG,0.0037,-0.0003,100,518.67,182.96,1582.33,1406.82,14.62,21.61,553.05,2388.07,9054.24,1.3,47.33,521.92,2388.07,8139.2,8.4059,0.03,392,2388,100,38.9,23.226
train_FD001,999035,35,17,2018-01-08 01:23:00,AIC,VICG,VTBS,0.0011,0.0004,100,518.67,183.34,1588.39,1403.91,14.62,21.61,553.33,2388.09,9066.33,1.3,47.64,521.47,2388.07,8139.15,8.4058,0.03,391,2388,100,38.91,23.3218
train_FD001,999035,35,18,2018-01-08 02:22:44,AIC,VICG,VTBS,-0.0018,0.0002,100,518.67,182.73,1590.54,1398.85,14.62,21.61,554.12,2388.09,9053.88,1.3,47.36,521.83,2388.04,8134.97,8.4211,0.03,393,2388,100,38.89,23.3196
train_FD001,999035,35,19,2018-01-08 07:49:00,AIC,VTBS,VIDP,-0.002,-0.0002,100,518.67,183,1588.97,1397.97,14.62,21.61,552.55,2388.11,9056,1.3,47.58,521.61,2388.1,8138.74,8.4454,0.03,395,2388,100,38.78,23.3451
train_FD001,999035,35,20,2018-01-08 08:49:31,AIC,VTBS,VIDP,0.0013,0.0001,100,518.67,183.01,1592.77,1399.74,14.62,21.61,553.87,2388.04,9061.22,1.3,47.46,521.56,2388.07,8139,8.4138,0.03,392,2388,100,38.9,23.41
train_FD001,999035,35,21,2018-01-08 19:01:00,AIC,VIDP,VABB,-0.003,-0.0001,100,518.67,182.63,1591.91,1403.67,14.62,21.61,553.82,2388.04,9054.91,1.3,47.46,521.56,2388.09,8136.27,8.4125,0.03,393,2388,100,38.99,23.3152
train_FD001,999035,35,22,2018-01-08 20:00:54,AIC,VIDP,VABB,-0.0008,0.0004,100,518.67,183.37,1597.01,1406.95,14.62,21.61,553.97,2388.05,9057.8,1.3,47.45,522.03,2388.08,8136.36,8.4127,0.03,394,2388,100,39.24,23.3204
train_FD001,999035,35,23,2018-01-08 22:13:00,AIC,VABB,VIDP,-0.0012,-0.0003,100,518.67,182.96,1579.64,1409.17,14.62,21.61,553.86,2388.04,9069.85,1.3,47.6,521.94,2388.04,8138.75,8.4168,0.03,393,2388,100,38.98,23.3039
train_FD001,999035,35,24,2018-01-08 23:13:24,AIC,VABB,VIDP,-0.0014,-0.0005,100,518.67,182.63,1589.31,1402.99,14.62,21.61,554.16,2388,9059.78,1.3,47.25,521.35,2388.06,8137.2,8.4088,0.03,392,2388,100,38.76,23.3652
train_FD001,999035,35,25,2018-01-09 01:25:00,AIC,VIDP,VABB,-0.001,-0.0003,100,518.67,182.78,1582.3,1399.43,14.62,21.61,553.2,2388.09,9049.71,1.3,47.28,522.28,2388.05,8136.91,8.4465,0.03,393,2388,100,39,23.3485
train_FD001,999035,35,26,2018-01-09 02:25:28,AIC,VIDP,VABB,0.0041,0.0004,100,518.67,182.47,1582.8,1406.39,14.62,21.61,553.67,2388.05,9052.26,1.3,47.3,521.66,2388.1,8139.72,8.4065,0.03,392,2388,100,38.85,23.2969
train_FD001,999035,35,27,2018-01-09 05:22:00,AIC,VABB,VOCI,-0.0034,0.0002,100,518.67,182.59,1586.66,1405.07,14.62,21.61,553.49,2388.06,9058.54,1.3,47.47,521.88,2388.08,8134.69,8.4305,0.03,391,2388,100,38.9,23.3715
