"dataset","esn","unit","flight_cycle","datetime","operator","depart_icao","destination_icao","hpc_eff_mod","hpc_flow_mod","tra","t2","t24","t30","t50","p2","p15","p30","nf","nc","epr","ps30","phi","nrf","nrc","bpr","farb","htbleed","nf_dmd","pcnfr_dmd","w31","w32"
test_FD001,999149,49,15,2018-01-05 09:02:31,AXM,WMKK,WMKP,-0.0039,0.0005,100,518.67,642.1,1586.89,1394.15,14.62,21.61,554.76,2387.97,9062.33,1.3,47.08,522.75,2388.02,8143.13,8.3502,0.03,393,2388,100,39,23.4441
test_FD001,999149,49,16,2018-01-05 09:03:00,AXM,WMKP,WMKK,0.0028,0.0002,100,518.67,642.26,1589.83,1393.73,14.62,21.61,554.6,2388,9062.42,1.3,47.04,522.2,2387.98,8142.18,8.3699,0.03,393,2388,100,38.96,23.4122
test_FD001,999149,49,17,2018-01-05 10:10:59,AXM,WMKP,WMKK,-0.0026,0.0005,100,518.67,642.27,1578.73,1394.91,14.62,21.61,555.1,2387.96,9056.23,1.3,47.21,522.57,2387.97,8143.26,8.3796,0.03,391,2388,100,39.24,23.4017
test_FD001,999149,49,18,2018-01-05 19:28:43,AXM,WMKK,WBGG,0.0038,-0.0001,100,518.67,642.14,1580.05,1397.9,14.62,21.61,554.52,2387.99,9061.56,1.3,47.23,522.3,2388.02,8145.85,8.4003,0.03,392,2388,100,39.07,23.3202
test_FD001,999149,49,19,2018-01-05 20:27:26,AXM,WMKK,WBGG,-0.003,0,100,518.67,641.69,1587.49,1398.05,14.62,21.61,555.39,2387.97,9052.21,1.3,47.18,522.3,2388.01,8140.98,8.4023,0.03,391,2388,100,39.11,23.392
test_FD001,999149,49,20,2018-01-05 23:49:00,AXM,WMKK,WMKC,-0.0014,-0.0003,100,518.67,642.45,1579.14,1403.98,14.62,21.61,554.71,2388.01,9059.04,1.3,47.19,522.45,2388.04,8138.64,8.3689,0.03,392,2388,100,39.07,23.4035
test_FD001,999149,49,21,2018-01-06 01:11:41,AXM,WMKK,WMKC,-0.0023,0.0004,100,518.67,641.94,1586.75,1403.93,14.62,21.61,554.63,2388.04,9056.59,1.3,47.14,522.49,2387.97,8143.28,8.3765,0.03,391,2388,100,39.02,23.4273
test_FD001,999149,49,22,2018-01-06 02:45:20,AXM,WMKC,WMKK,0.0001,-0.0003,100,518.67,642.27,1584.49,1403.33,14.62,21.61,553.55,2388.01,9054.46,1.3,47.09,522.32,2388.03,8142.85,8.3821,0.03,393,2388,100,38.9,23.4797
test_FD001,999149,49,23,2018-01-06 04:24:37,AXM,WMKK,WBGB,0.0005,0.0003,100,518.67,642,1589.99,1398.72,14.62,21.6,554.24,2388.02,9058.34,1.3,47.13,522.75,2387.99,8145.46,8.3634,0.03,392,2388,100,39.03,23.3879
test_FD001,999149,49,24,2018-01-06 06:49:26,AXM,WBGB,WMKK,-0.0023,-0.0001,100,518.67,642.04,1576.73,1397.18,14.62,21.61,554.39,2388,9052.74,1.3,47.22,522.25,2388.09,8140.92,8.404,0.03,391,2388,100,39.06,23.4458
test_FD001,999149,49,25,2018-01-06 19:27:25,AXM,WMKK,VHHH,0.0004,0.0002,100,518.67,641.84,1587.03,1394.02,14.62,21.61,554.51,2388.03,9060.9,1.3,47.24,522.84,2388,8141.51,8.346,0.03,394,2388,100,39.17,23.4543
test_FD001,999149,49,26,2018-01-07 00:19:48,AXM,VHHH,WMKK,-0.0007,0,100,518.67,641.93,1586.22,1390.54,14.62,21.61,554.48,2388.03,9059.78,1.3,47.29,522.29,2388.01,8137.46,8.36,0.03,391,2388,100,39.04,23.4113
test_FD001,999149,49,27,2018-01-07 04:38:42,AXM,WMKK,WBKK,0.0017,0.0001,100,518.67,642.26,1583.88,1395.61,14.62,21.61,554.8,2387.99,9057.86,1.3,47.22,522.09,2388.01,8146.62,8.3996,0.03,390,2388,100,39.02,23.3734
test_FD001,999140,40,1,2017-12-31 18:33:07,AXM,VTBD,VTUV,0.0021,0.0003,100,518.67,642.83,1590.31,1408.6,14.62,21.61,553.94,2388.11,9051.5,1.3,47.53,521.75,2388.12,8136.06,8.4849,0.03,393,2388,100,38.7,23.3795
test_FD001,999140,40,2,2017-12-31 19:59:49,AXM,VTUV,VTBD,-0.0009,-0.0004,100,518.67,642.74,1598.86,1405.51,14.62,21.61,552.49,2388.12,9049.59,1.3,47.56,520.98,2388.13,8131.67,8.425,0.03,394,2388,100,38.73,23.2761
test_FD001,999140,40,3,2017-12-31 21:44:38,AXM,VTBD,VMMC,0.0025,-0.0002,100,518.67,642.81,1585.4,1410.225,14.62,21.61,553.23,2388.11,9056.18,1.3,47.59,521.3,2388.13,8131.71,8.429,0.03,393,2388,100,38.79,23.3631
test_FD001,999140,40,4,2018-01-01 00:50:02,AXM,VMMC,VTBD,-0.0013,-0.0004,100,518.67,642.5,1603.35,1412.125,14.62,21.61,552.86,2388.13,9063,1.3,47.61,521.14,2388.09,8133.87,8.46,0.03,393,2388,100,38.87,23.3013
test_FD001,999140,40,5,2018-01-01 04:25:32,AXM,VTBD,VTSP,0.0016,0.0002,100,518.67,642.54,1581.8,1410.49,14.62,21.61,552.9,2388.1,9050.58,1.3,47.59,521.36,2388.1,8137.59,8.4356,0.03,394,2388,100,38.76,23.3429
test_FD001,999140,40,6,2018-01-01 06:25:56,AXM,VTSP,VTBD,0.0018,0.0001,100,518.67,642.95,1591.91,1407.42,14.62,21.61,553.05,2388.12,9055.81,1.3,47.69,521.49,2388.07,8134.69,8.4673,0.03,394,2388,100,38.77,23.2661
test_FD001,999140,40,7,2018-01-01 08:37:05,AXM,VTBD,VTCC,-0.0029,-0.0001,100,518.67,642.75,1590.29,1409.05,14.62,21.61,553.25,2388.1,9057.74,1.3,47.7,521.44,2388.1,8137.2,8.4335,0.03,394,2388,100,38.92,23.2509
test_FD001,999140,40,8,2018-01-05 02:37:00,AXM,VTBD,WSSS,-0.0016,0.0001,100,518.67,642.42,1595.81,1410.01,14.62,21.61,553.75,2388.16,9061.76,1.3,47.41,521.05,2388.13,8136.15,8.4372,0.03,393,2388,100,38.76,23.3233
test_FD001,999140,40,9,2018-01-05 03:55:29,AXM,VTBD,WSSS,-0.0046,0.0001,100,518.67,642.34,1589.13,1412.23,14.62,21.61,552.86,2388.11,9051.88,1.3,47.56,520.93,2388.1,8133.61,8.4376,0.03,394,2388,100,38.76,23.2473
train_FD001,999026,26,4,2018-04-20 07:08:27,AXM,WBKL,WMKK,-0.0002,-0.0004,100,518.67,642.89,1593,1404.59,14.62,21.61,552.79,2388.12,9051,1.3,47.42,521.43,2388.07,8131.27,8.4789,0.03,394,2388,100,38.81,23.2542
train_FD001,999026,26,5,2018-04-20 16:44:00,AXM,WMKK,WMKP,-0.0008,-0.0005,100,518.67,642.51,1586.24,1411.37,14.62,21.61,552.78,2388.09,9046.34,1.3,47.71,521.39,2388.12,8131.79,8.4319,0.03,392,2388,100,38.81,23.2766
train_FD001,999026,26,6,2018-04-20 16:58:18,AXM,WMKK,WMKP,0.0012,-0.0005,100,518.67,642.76,1593.92,1410.845,14.62,21.61,553.82,2388.12,9056.64,1.3,47.63,520.94,2388.16,8132.3,8.4466,0.03,393,2388,100,38.69,23.1877
train_FD001,999026,26,7,2018-04-20 18:11:54,AXM,WMKP,WMKK,-0.0018,0.0004,100,518.67,642.89,1591.05,1411.775,14.62,21.61,553.54,2388.07,9056.87,1.3,47.63,520.65,2388.1,8129.78,8.4192,0.03,394,2388,100,38.84,23.3886
train_FD001,999026,26,8,2018-04-20 20:02:48,AXM,WMKK,WBGG,0.0019,-0.0001,100,518.67,642.96,1594.34,1412.9450000000002,14.62,21.61,552.72,2388.1,9060.58,1.3,47.49,521.76,2388.15,8132.07,8.4527,0.03,393,2388,100,38.76,23.3023
train_FD001,999026,26,9,2018-04-20 22:19:39,AXM,WBGG,WMKK,0.0001,0.0003,100,518.67,642.63,1591.85,1413.38,14.62,21.61,552.79,2388.14,9049.48,1.3,47.54,521.02,2388.1,8132.54,8.4539,0.03,395,2388,100,38.62,23.3896
train_FD001,999026,26,10,2018-04-21 00:43:10,AXM,WMKK,WARR,0.0004,0.0001,100,518.67,642.9,1590.66,1411.7849999999999,14.62,21.61,553.65,2388.14,9046.93,1.3,47.57,520.89,2388.14,8131.73,8.4858,0.03,392,2388,100,38.94,23.2118
train_FD001,999026,26,11,2018-04-21 03:47:58,AXM,WARR,WMKK,0.0036,-0.0004,100,518.67,643.11,1593.65,1414.105,14.62,21.61,553.32,2388.15,9052.67,1.3,47.66,521.37,2388.15,8132.66,8.4497,0.03,394,2388,100,38.67,23.3248
train_FD001,999026,26,12,2018-04-21 07:00:03,AXM,WMKK,WSSS,-0.001,0.0002,100,518.67,642.48,1586.98,1412.075,14.62,21.61,553.53,2388.11,9058.39,1.3,47.61,521.64,2388.16,8134.88,8.5059,0.03,393,2388,100,38.83,23.2848
train_FD001,999026,26,13,2018-04-21 08:30:59,AXM,WSSS,WMKK,0.0033,0,100,518.67,642.92,1589.53,1402.11,14.62,21.61,553.76,2388.15,9055.07,1.3,47.54,521.44,2388.16,8137.09,8.4245,0.03,393,2388,100,38.7,23.3321
train_FD001,999026,26,14,2018-04-21 17:24:12,AXM,WMKK,VVNB,0.002,-0.0002,100,518.67,642,1585.62,1407.27,14.62,21.61,553.34,2388.15,9060.92,1.3,47.62,521.1,2388.14,8136.89,8.4528,0.03,395,2388,100,38.63,23.2554
train_FD001,999026,26,15,2018-04-21 21:11:18,AXM,VVNB,WMKK,0.0015,0,100,518.67,642.4,1590.53,1410.97,14.62,21.61,553.46,2388.14,9053.9,1.3,47.59,520.7,2388.18,8136.4,8.4801,0.03,393,2388,100,38.71,23.224
train_FD001,999026,26,16,2018-04-22 01:02:01,AXM,WMKK,VHHH,0.0024,-0.0001,100,518.67,643.12,1589.86,1414.3049999999998,14.62,21.61,553.6,2388.12,9053.51,1.3,47.58,520.88,2388.06,8136.09,8.4588,0.03,395,2388,100,38.71,23.2066
train_FD001,999026,26,17,2018-04-22 06:00:27,AXM,VHHH,WMKK,0.0014,0.0004,100,518.67,642.57,1593.9,1410.325,14.62,21.61,553.85,2388.16,9054.27,1.3,47.47,521.55,2388.05,8141.11,8.4596,0.03,393,2388,100,38.89,23.221
train_FD001,999026,26,18,2018-04-22 17:24:30,AXM,WMKK,VVNB,0.0019,-0.0003,100,518.67,642.47,1593.32,1411.5549999999998,14.62,21.61,553.94,2388.13,9061.16,1.3,47.57,521.7,2388.09,8131.92,8.4668,0.03,392,2388,100,38.91,23.2245
train_FD001,999026,26,19,2018-04-22 17:50:31,AXM,WMKK,WADL,-0.0065,0.0002,100,518.67,642.78,1591.38,1406.17,14.62,21.61,553.45,2388.1,9057.5,1.3,47.51,521.07,2388.16,8133.94,8.4045,0.03,393,2388,100,38.65,23.2665
train_FD001,999026,26,20,2018-04-22 21:30:21,AXM,WADL,WMKK,-0.0002,0.0004,100,518.67,642.63,1596.15,1407.14,14.62,21.61,553.86,2388.13,9058.2,1.3,47.51,521.47,2388.12,8131.84,8.4465,0.03,393,2388,100,38.69,23.2365
train_FD001,999026,26,21,2018-04-23 01:07:00,AXM,WMKK,WBKK,0.0016,0.0005,100,518.67,642.79,1588.58,1408.83,14.62,21.61,553.58,2388.11,9058.52,1.3,47.61,521.08,2388.07,8134.14,8.4583,0.03,393,2388,100,38.63,23.261
train_FD001,999026,26,22,2018-04-23 01:24:55,AXM,WMKK,WBKK,0.0002,-0.0005,100,518.67,643.11,1594,1412.05,14.62,21.61,553.61,2388.14,9053.81,1.3,47.47,520.94,2388.15,8130.16,8.4528,0.03,394,2388,100,38.82,23.2701
train_FD001,999026,26,23,2018-04-23 04:40:00,AXM,WBKK,WMKK,0.0001,0,100,518.67,643.07,1586.06,1410.905,14.62,21.61,553.72,2388.09,9047.9,1.3,47.69,521.05,2388.11,8131.21,8.465,0.03,393,2388,100,38.9,23.1811
train_FD001,999026,26,24,2018-04-23 04:50:34,AXM,WBKK,WMKK,-0.0018,0.0003,100,518.67,643.01,1587.16,1407.42,14.62,21.61,553.4,2388.13,9060.86,1.3,47.62,521.03,2388.14,8138.38,8.4438,0.03,394,2388,100,38.78,23.2241
train_FD001,999026,26,25,2018-04-23 08:12:54,AXM,WMKK,WSSS,0.0004,-0.0001,100,518.67,642.54,1591.7,1408.83,14.62,21.61,553.04,2388.16,9060.57,1.3,47.55,521.23,2388.09,8133.07,8.4258,0.03,394,2388,100,38.92,23.3148
train_FD001,999026,26,26,2018-04-23 09:42:38,AXM,WSSS,WMKK,0.0022,-0.0002,100,518.67,642.57,1593.02,1407.13,14.62,21.61,552.47,2388.11,9060.68,1.3,47.58,521.58,2388.16,8130.43,8.4184,0.03,393,2388,100,38.88,23.2761
train_FD001,999026,26,27,2018-04-23 17:50:48,AXM,WMKK,WADL,0.003,0.0002,100,518.67,642.81,1588.01,1414.0149999999999,14.62,21.61,553.44,2388.13,9057.56,1.3,47.63,521.32,2388.14,8136.27,8.3984,0.03,394,2388,100,38.89,23.2679
train_FD001,999029,29,1,2018-01-24 21:05:54,AXM,VYYY,WMKK,-0.0001,-0.0004,100,518.67,642.36,1581.65,1408.38,14.62,21.61,554.21,2388.05,9062.68,1.3,47.44,521.75,2388.1,8136.41,8.3917,0.03,391,2388,100,38.94,23.3777
train_FD001,999029,29,2,2018-01-25 15:10:00,AXM,WMKK,ZGSZ,-0.0004,-0.0004,100,518.67,642.08,1587.41,1411.17,14.62,21.61,553.7,2388.07,9061.03,1.3,47.42,521.63,2388.08,8134.13,8.4581,0.03,393,2388,100,38.82,23.4316
train_FD001,999029,29,3,2018-01-25 16:42:09,AXM,WMKK,ZGSZ,0.0021,-0.0003,100,518.67,642.36,1588.52,1397.33,14.62,21.61,553.69,2388.1,9061.12,1.3,47.44,521.6,2388.08,8146.26,8.4306,0.03,393,2388,100,38.9,23.3503
train_FD001,999029,29,4,2018-01-25 20:24:00,AXM,ZGSZ,WMKK,-0.0027,0.0002,100,518.67,642.7,1582,1410.05,14.62,21.61,553.69,2388.07,9071.3,1.3,47.5,521.73,2388.04,8133.97,8.4458,0.03,394,2388,100,38.99,23.3378
train_FD001,999029,29,5,2018-01-25 21:42:27,AXM,ZGSZ,WMKK,-0.0006,0.0003,100,518.67,642.85,1583.93,1403.11,14.62,21.61,553.81,2388.04,9063.81,1.3,47.34,521.35,2388.02,8139.72,8.4009,0.03,392,2388,100,38.87,23.3478
train_FD001,999029,29,6,2018-01-26 01:26:00,AXM,WMKK,ZGSZ,-0.0057,0.0002,100,518.67,642.14,1581.13,1407.01,14.62,21.61,553.58,2388.04,9066.07,1.3,47.34,521.39,2388.05,8142.54,8.4456,0.03,393,2388,100,38.82,23.2559
test_FD001,999140,40,10,2018-01-05 06:53:33,AXM,WSSS,VTBD,0.0011,-0.0001,100,518.67,642.59,1592.04,1407.84,14.62,21.61,553.41,2388.17,9052.55,1.3,47.56,521.36,2388.12,8140.02,8.4261,0.03,393,2388,100,38.8,23.2725
test_FD001,999140,40,11,2018-01-05 17:29:39,AXM,VTBD,VTUV,0.0014,-0.0005,100,518.67,642.68,1589.8,1411.5900000000001,14.62,21.61,553.02,2388.11,9048.19,1.3,47.79,521.92,2388.06,8134.48,8.4342,0.03,392,2388,100,38.75,23.352
test_FD001,999140,40,12,2018-01-06 04:49:00,AXM,VTSP,VTBD,-0.001,0.0001,100,518.67,642.76,1592.19,1408.16,14.62,21.61,553.92,2388.12,9049.11,1.3,47.64,521,2388.15,8134.87,8.4268,0.03,393,2388,100,38.75,23.3305
test_FD001,999140,40,13,2018-01-06 16:44:09,AXM,VTBD,VHHH,-0.0025,0,100,518.67,642.98,1590.5,1409.3,14.62,21.61,553.69,2388.12,9057.64,1.3,47.5,521.85,2388.07,8135.52,8.4247,0.03,392,2388,100,38.73,23.2893
test_FD001,999140,40,14,2018-01-07 17:43:45,AXM,VTBD,VHHH,-0.0007,0.0003,100,518.67,643.03,1592.9,1407.16,14.62,21.61,553.39,2388.12,9059.78,1.3,47.57,521.53,2388.12,8134.24,8.4714,0.03,393,2388,100,38.88,23.3448
test_FD001,999140,40,15,2018-01-07 18:17:36,AXM,VTBD,WMKK,-0.0012,0,100,518.67,642.61,1595.89,1407.45,14.62,21.61,553.03,2388.06,9056.91,1.3,47.59,521.34,2388.08,8134.1,8.4659,0.03,395,2388,100,38.88,23.288
test_FD001,999140,40,16,2018-01-07 21:26:22,AXM,WMKK,VTBD,-0.0038,-0.0001,100,518.67,642.93,1591.55,1410.6799999999998,14.62,21.61,553.47,2388.1,9052.91,1.3,47.47,522.03,2388.08,8126,8.4275,0.03,393,2388,100,38.86,23.3553
test_FD001,999140,40,17,2018-01-08 00:20:54,AXM,VTBD,VTSP,-0.0004,0.0001,100,518.67,642.85,1593.53,1414.78,14.62,21.61,553.18,2388.1,9051.57,1.3,47.58,520.84,2388.11,8136.92,8.4054,0.03,393,2388,100,38.73,23.3449
test_FD001,999140,40,18,2018-01-08 03:13:00,AXM,VTBD,WSSS,-0.0046,-0.0005,100,518.67,643.21,1589.05,1408.33,14.62,21.61,553.32,2388.12,9052.37,1.3,47.51,521.61,2388.1,8135.76,8.4682,0.03,392,2388,100,38.75,23.326
test_FD001,999140,40,19,2018-01-08 04:24:28,AXM,VTBD,WSSS,-0.002,-0.0005,100,518.67,642.56,1597.94,1407.25,14.62,21.61,552.96,2388.14,9055.09,1.3,47.62,521.25,2388.12,8130.33,8.4113,0.03,393,2388,100,38.71,23.206
test_FD001,999140,40,20,2018-01-08 06:23:39,AXM,WSSS,,0.0037,0.0005,100,518.67,642.61,1590.73,1410.605,14.62,21.61,554.22,2388.1,9050.73,1.3,47.55,521.85,2388.1,8134.86,8.4202,0.03,394,2388,100,38.79,23.4217
test_FD001,999140,40,21,2018-01-08 07:22:57,AXM,WSSS,VTBD,0.0009,0.0005,100,518.67,642.74,1584.83,1410.575,14.62,21.61,553.55,2388.14,9052.96,1.3,47.49,521.85,2388.15,8134.09,8.4718,0.03,392,2388,100,38.72,23.2002
test_FD001,999140,40,22,2018-01-08 19:41:00,AXM,VMMC,VTBD,0.0016,0.0003,100,518.67,642.78,1590.32,1411.345,14.62,21.61,553.47,2388.1,9057.33,1.3,47.58,521.24,2388.19,8131.67,8.4702,0.03,393,2388,100,38.5,23.3129
test_FD001,999140,40,23,2018-01-08 23:26:00,AXM,VTBD,VTST,-0.0022,0.0002,100,518.67,642.74,1591.25,1411.435,14.62,21.61,553.04,2388.15,9052.68,1.3,47.48,521.49,2388.12,8133.1,8.4703,0.03,393,2388,100,38.79,23.238
test_FD001,999140,40,24,2018-01-09 01:17:00,AXM,VTST,VTBD,-0.0008,0,100,518.67,642.55,1588.69,1409.86,14.62,21.61,553.51,2388.17,9053.72,1.3,47.69,521.36,2388.07,8131.22,8.4277,0.03,393,2388,100,38.79,23.2719
test_FD001,999140,40,25,2018-01-09 03:55:22,AXM,VTBD,VTSS,0.0022,-0.0004,100,518.67,643.05,1588.85,1409.19,14.62,21.61,553.83,2388.09,9055.99,1.3,47.68,521.41,2388.14,8133.95,8.4099,0.03,394,2388,100,38.75,23.3205
test_FD001,999140,40,26,2018-01-09 05:34:00,AXM,VTSS,VTBD,-0.0018,0,100,518.67,642.43,1592.9,1412.185,14.62,21.61,553.63,2388.19,9053.83,1.3,47.24,521.29,2388.12,8137.74,8.3999,0.03,391,2388,100,38.61,23.2514
test_FD001,999140,40,27,2018-01-09 08:07:44,AXM,VTBD,VOTR,0.0039,-0.0005,100,518.67,642.68,1591.42,1411.02,14.62,21.61,553.47,2388.19,9056.57,1.3,47.67,521.54,2388.12,8134.47,8.4596,0.03,393,2388,100,38.8,23.2785
test_FD001,999110,10,1,2017-12-31 22:58:30,AXM,WMKK,VTCC,-0.0017,0,100,518.67,642.07,1584.19,1403.69,14.62,21.61,554.53,2388.01,9057.35,1.3,47.32,522.13,2388.01,8145.46,8.4039,0.03,391,2388,100,38.75,23.353
test_FD001,999110,10,2,2018-01-01 02:27:02,AXM,VTCC,WMKK,0.0061,-0.0001,100,518.67,642.32,1584.48,1388.37,14.62,21.61,554.43,2387.98,9061.92,1.3,47.17,522.59,2388.03,8146.38,8.3981,0.03,392,2388,100,39.08,23.4908
test_FD001,999110,10,3,2018-01-01 06:13:35,AXM,WMKK,WMKP,0.0027,-0.0003,100,518.67,641.77,1574.22,1400.07,14.62,21.6,554.38,2388.04,9058.28,1.3,46.95,522.22,2388,8141.22,8.3763,0.03,391,2388,100,39.31,23.4285
test_FD001,999110,10,4,2018-01-01 07:44:58,AXM,WMKP,WMKK,-0.0028,-0.0004,100,518.67,642.83,1583.9,1404.2,14.62,21.61,554.5,2388.04,9061.39,1.3,47.45,521.93,2387.97,8144.96,8.425,0.03,392,2388,100,39.04,23.3622
test_FD001,999110,10,5,2018-01-01 17:09:58,AXM,WMKK,VTCC,0.0013,-0.0002,100,518.67,642.04,1585.22,1403.5,14.62,21.6,554.52,2388.01,9071.21,1.3,47.34,522.28,2388,8142.12,8.4127,0.03,391,2388,100,38.94,23.4059
test_FD001,999110,10,6,2018-01-01 20:19:59,AXM,VTCC,WMKK,-0.0007,-0.0001,100,518.67,641.87,1583.49,1395.45,14.62,21.61,554.44,2388.02,9057.8,1.3,47.35,522.24,2387.98,8141.46,8.3845,0.03,392,2388,100,38.78,23.3883
test_FD001,999110,10,7,2018-01-01 23:51:59,AXM,WMKK,VTSG,0.0006,-0.0002,100,518.67,642.02,1580.84,1398.72,14.62,21.61,553.42,2387.96,9060.98,1.3,47.33,521.97,2388,8148.3,8.3737,0.03,392,2388,100,39.15,23.4004
test_FD001,999110,10,8,2018-01-02 07:15:16,AXM,WBKW,WMKK,0.0024,0.0002,100,518.67,641.62,1583.96,1399.01,14.62,21.61,554.99,2387.99,9060.89,1.3,47.1,521.89,2388.05,8142.62,8.3911,0.03,391,2388,100,38.98,23.523
test_FD001,999110,10,9,2018-01-02 16:36:32,AXM,WMKK,VMMC,-0.0006,-0.0004,100,518.67,642.21,1586.17,1398.14,14.62,21.61,554.78,2388.01,9063.92,1.3,47.24,522.91,2388,8142.14,8.414,0.03,393,2388,100,38.99,23.4151
test_FD001,999110,10,10,2018-01-02 20:55:51,AXM,VMMC,WMKK,-0.0008,-0.0005,100,518.67,641.77,1584.88,1391.26,14.62,21.61,555.02,2388.02,9061.13,1.3,47.14,522.42,2388.04,8142.58,8.3729,0.03,389,2388,100,39.12,23.3973
test_FD001,999110,10,11,2018-01-03 02:37:48,AXM,WMKK,ZGGG,0.0017,0.0004,100,518.67,642.12,1586.52,1391.67,14.62,21.6,554.57,2388,9058.72,1.3,47.14,522.3,2388.05,8141.49,8.4277,0.03,391,2388,100,39.06,23.5571
test_FD001,999110,10,12,2018-01-03 08:07:54,AXM,ZGGG,WMKK,-0.0025,-0.0003,100,518.67,642.59,1581.95,1396.57,14.62,21.6,554.79,2388.09,9069.92,1.3,46.93,522.4,2388.04,8142.06,8.3964,0.03,393,2388,100,39.2,23.3934
train_FD001,999029,29,7,2018-01-26 07:00:00,AXM,ZGSZ,WMKK,0.0003,0.0003,100,518.67,642.51,1584.15,1398.75,14.62,21.61,553.59,2388.07,9061.1,1.3,47.35,521.39,2388.09,8142.03,8.4323,0.03,392,2388,100,38.92,23.465
train_FD001,999029,29,8,2018-01-26 17:19:00,AXM,WMKK,VVTS,0.0013,-0.0003,100,518.67,642.71,1585.42,1405.28,14.62,21.61,554.41,2388.12,9059.45,1.3,47.54,521.37,2388.03,8142.06,8.4124,0.03,394,2388,100,39.1,23.3463
train_FD001,999029,29,9,2018-01-26 19:46:00,AXM,VVTS,WMKK,0.0006,-0.0003,100,518.67,642.24,1587.79,1406.81,14.62,21.61,553.53,2387.98,9060.19,1.3,47.46,520.94,2388.09,8141.55,8.4218,0.03,393,2388,100,39.03,23.2323
train_FD001,999029,29,10,2018-01-26 22:33:00,AXM,WMKK,WBGG,0.004,-0.0002,100,518.67,642.45,1594.38,1399.43,14.62,21.61,553.87,2388.04,9059.28,1.3,47.36,521.49,2388.04,8144.61,8.4422,0.03,392,2388,100,38.91,23.3552
train_FD001,999029,29,11,2018-01-27 00:54:00,AXM,WBGG,WMKK,-0.0005,-0.0001,100,518.67,642.92,1590.24,1408.76,14.62,21.61,553.55,2388.07,9052.32,1.3,47.44,521.86,2388.05,8136.62,8.4209,0.03,393,2388,100,38.84,23.2284
train_FD001,999029,29,12,2018-01-27 00:54:00,AXM,WBGG,WMKK,0.0034,0.0001,100,518.67,642.29,1587.38,1405.33,14.62,21.61,553.9,2388.08,9064.09,1.3,47.38,521.83,2388.05,8141.57,8.4567,0.03,391,2388,100,38.79,23.2188
train_FD001,999029,29,13,2018-01-27 03:15:00,AXM,WMKK,VTSP,-0.0014,-0.0003,100,518.67,642.04,1584.55,1399.59,14.62,21.61,553.88,2388.01,9064.43,1.3,47.41,521.4,2388.06,8144.93,8.4102,0.03,394,2388,100,39.11,23.4038
train_FD001,999029,29,14,2018-01-27 05:22:00,AXM,VTSP,WMKK,-0.0001,-0.0005,100,518.67,642.21,1584.01,1400.47,14.62,21.61,553.91,2388.09,9065.36,1.3,47.39,521.87,2388.03,8137.67,8.4419,0.03,392,2388,100,39.1,23.2586
train_FD001,999029,29,15,2018-01-27 07:47:00,AXM,WMKK,ZGSZ,-0.0036,0.0002,100,518.67,642.21,1593.72,1410.2,14.62,21.61,553.82,2388.09,9055.64,1.3,47.41,521.35,2388.09,8138.18,8.4093,0.03,392,2388,100,38.77,23.3937
train_FD001,999029,29,16,2018-01-27 09:09:11,AXM,WMKK,ZGSZ,0.0003,-0.0003,100,518.67,642.64,1586.85,1403.15,14.62,21.61,554.3,2388.04,9068.56,1.3,47.45,521.64,2388.04,8146.08,8.415,0.03,391,2388,100,39.09,23.3825
train_FD001,999029,29,17,2018-01-27 12:40:00,AXM,ZGSZ,WMKK,0.0014,-0.0004,100,518.67,642.33,1593.62,1407.88,14.62,21.61,553.59,2388.06,9070.89,1.3,47.52,521.74,2388.08,8139.29,8.4193,0.03,392,2388,100,38.87,23.4425
train_FD001,999029,29,18,2018-01-27 14:00:37,AXM,ZGSZ,WMKK,-0.0013,-0.0003,100,518.67,642.17,1589.75,1405.89,14.62,21.61,553.31,2388.07,9056.31,1.3,47.63,521.9,2388,8139.27,8.3858,0.03,393,2388,100,38.8,23.2171
train_FD001,999029,29,19,2018-01-27 20:54:00,AXM,WMKK,VDPP,0.0009,-0.0004,100,518.67,641.87,1592.14,1404.5,14.62,21.61,553.94,2388.06,9066.47,1.3,47.34,521.2,2388.08,8140.91,8.4476,0.03,392,2388,100,39.04,23.3557
train_FD001,999029,29,20,2018-01-27 22:13:07,AXM,WMKK,VDPP,0.0021,-0.0004,100,518.67,642.75,1588.17,1400.6,14.62,21.61,553.5,2388.08,9059.69,1.3,47.28,522.02,2388.08,8137.88,8.427,0.03,392,2388,100,38.82,23.4085
train_FD001,999029,29,21,2018-01-27 23:29:00,AXM,VDPP,WMKK,-0.0018,-0.0004,100,518.67,642.54,1594.11,1411.645,14.62,21.61,554.23,2388.03,9056.58,1.3,47.59,521.73,2388.07,8135.83,8.4339,0.03,392,2388,100,38.92,23.4157
train_FD001,999029,29,22,2018-01-28 00:41:54,AXM,VDPP,WMKK,-0.0011,0.0004,100,518.67,642.84,1579.13,1402.77,14.62,21.61,553.32,2388.07,9058.47,1.3,47.38,522.23,2388.09,8138.63,8.4515,0.03,395,2388,100,39.03,23.2494
train_FD001,999029,29,23,2018-01-28 04:42:00,AXM,WBGR,WMKK,0.0001,0,100,518.67,642.41,1590.75,1404.87,14.62,21.61,553.63,2388.05,9064.51,1.3,47.55,521.86,2388.07,8138.48,8.42,0.03,391,2388,100,38.93,23.4377
